Time Real Imag
7.390029325513196579e-01 -8.426773033725295514e-01 1.539095323896939871e-01
7.399804496578690216e-01 -8.264146414104249772e-01 -2.923676158253675772e-01
7.409579667644183854e-01 -5.873708691270546067e-01 -5.881937565673547308e-01
7.419354838709677491e-01 -2.176180899978578664e-01 -7.952486640133729079e-01
7.429130009775171128e-01 1.144210034056005326e-01 -7.855522814542703625e-01
7.438905180840664766e-01 4.470923465648417028e-01 -6.825487607761797637e-01
7.448680351906158403e-01 6.615789573938003487e-01 -3.935954083758668731e-01
7.458455522971652041e-01 7.061257269988425733e-01 -5.679251477970075589e-03
7.468230694037145678e-01 6.362250623851034570e-01 3.208993584888270023e-01
7.478005865102639316e-01 3.779326758468031233e-01 5.417254061667809983e-01
7.487781036168132953e-01 9.516519234877342248e-02 6.289141958374184771e-01
7.497556207233626591e-01 -1.738323660417418759e-01 5.329039818603594769e-01
7.507331378299120228e-01 -4.151949092531916907e-01 3.271056345239173879e-01
7.517106549364613866e-01 -4.825817977694562555e-01 7.995552668899885695e-02
7.526881720430107503e-01 -4.240352478039297046e-01 -8.472855615671795459e-02
7.536656891495601140e-01 -2.829945780878631023e-01 -3.056214378744994131e-01
7.546432062561094778e-01 -6.622000396559285518e-02 -3.139188959683307800e-01
7.556207233626588415e-01 8.693522820525978467e-02 -2.746504072800189933e-01
7.565982404692082053e-01 2.201387454596829552e-01 -1.536843505407718136e-01
7.575757575757575690e-01 2.390922284441102663e-01 2.342841668480645859e-02
7.585532746823069328e-01 1.625640693099790202e-01 1.572608527105087972e-01
7.595307917888562965e-01 6.326524584418827257e-02 2.438555424132704819e-01
7.605083088954056603e-01 -1.595059727469512190e-01 1.954152180314641385e-01
7.614858260019550240e-01 -2.856614665722975732e-01 6.458287813535200372e-02
7.624633431085043878e-01 -2.729301530368329898e-01 -8.770771419949820180e-02
7.634408602150537515e-01 -2.157192559972822554e-01 -2.556686753779042753e-01
7.644183773216031152e-01 -5.860747263480185071e-02 -3.938644895124055467e-01
7.653958944281524790e-01 1.702718566319291749e-01 -3.817237536138117782e-01
7.663734115347018427e-01 3.797442834146023127e-01 -3.260303925932035995e-01
7.673509286412512065e-01 4.891702134003508839e-01 -7.464555890984844733e-02
7.683284457478005702e-01 5.035147928212272417e-01 1.497534871612731799e-01
7.693059628543499340e-01 4.438440043068870855e-01 4.270592293869853728e-01
7.702834799608992977e-01 2.045821946294662796e-01 6.157612014144080437e-01
7.712609970674486615e-01 -8.510339486385448682e-02 6.616088561965918213e-01
7.722385141739980252e-01 -3.856730647790117539e-01 5.844992140910845180e-01
7.732160312805473890e-01 -6.833538759148479746e-01 3.301176958236665682e-01
7.741935483870967527e-01 -7.653861658874983043e-01 1.851267078402385902e-03
7.751710654936461165e-01 -6.963527759059392475e-01 -3.433881866448931786e-01
7.761485826001954802e-01 -4.837473969027198395e-01 -6.236898552259503292e-01
7.771260997067448439e-01 -1.415739395036241799e-01 -7.938030495130142805e-01
7.781036168132942077e-01 2.267101251452837418e-01 -7.487020587213135681e-01
7.790811339198435714e-01 5.288521096347754691e-01 -5.767240810480322999e-01
7.800586510263929352e-01 7.233064032327721771e-01 -2.516918914875467816e-01
7.810361681329422989e-01 7.821910096194171214e-01 9.941896348851245180e-02
7.820136852394916627e-01 6.743649215449031287e-01 4.042537527952556053e-01
7.829912023460410264e-01 3.847079954954710779e-01 6.628246563138889824e-01
7.839687194525903902e-01 4.776520664788760917e-02 7.478814631884113107e-01
7.849462365591397539e-01 -2.696125478159138167e-01 6.287720506214429239e-01
7.859237536656891177e-01 -5.308829989059230536e-01 4.536375579843515138e-01
7.869012707722384814e-01 -6.416547736801629931e-01 1.253992417187380637e-01
7.878787878787878451e-01 -5.633894725988344288e-01 -1.579799265870460434e-01
7.888563049853372089e-01 -4.251365264337746419e-01 -3.947329524668136691e-01
7.898338220918865726e-01 -1.600501779418803117e-01 -5.111025251621286181e-01
7.908113391984359364e-01 9.785880649759819139e-02 -5.357889975205455402e-01
7.917888563049853001e-01 3.216661206617569269e-01 -4.014113434391596846e-01
7.927663734115346639e-01 4.011116599170256869e-01 -1.584999549734446567e-01
7.937438905180840276e-01 3.932975722659185491e-01 3.863746381775443051e-02
7.947214076246333914e-01 2.572017514671241512e-01 2.288510834866153421e-01
7.956989247311827551e-01 1.288608368022736705e-01 2.625368004546776435e-01
7.966764418377321189e-01 -5.270616067281047590e-02 2.386652559067115598e-01
7.976539589442814826e-01 -2.036698791702044042e-01 1.574149719969292205e-01
7.986314760508308463e-01 -1.935555403413080633e-01 -1.667658139124095912e-02
7.996089931573802101e-01 -1.826997339008190058e-01 -1.772795582885503540e-01
8.005865102639295738e-01 -5.369360183935855541e-02 -2.157091941181433215e-01
8.015640273704789376e-01 1.501876071087911990e-01 -2.506008250299601170e-01
8.025415444770283013e-01 2.089732330954582884e-01 -9.682928562993275978e-02
8.035190615835776651e-01 3.070808057622108067e-01 6.248425918483456465e-02
8.044965786901270288e-01 2.431042190652398793e-01 2.278462506022111977e-01
8.054740957966763926e-01 1.173186422054239009e-01 3.902932107992714839e-01
8.064516129032257563e-01 -4.851583839179743340e-02 3.953221898011968771e-01
8.074291300097751201e-01 -3.017848969744717502e-01 4.035406527069311799e-01
8.084066471163244838e-01 -4.953204440996668012e-01 2.095750284378523898e-01
8.093841642228738475e-01 -5.674971772952519533e-01 -2.721454578777019601e-02
8.103616813294232113e-01 -4.576726788515063649e-01 -3.077685924229275893e-01
8.113391984359725750e-01 -3.568802279611009154e-01 -5.469080636350299729e-01
8.123167155425219388e-01 -3.769343246813656317e-02 -6.579747607917656449e-01
8.132942326490713025e-01 2.591290800709930564e-01 -6.221744603662147099e-01
8.142717497556207773e-01 5.155248168997079716e-01 -4.475900870624046068e-01
8.152492668621701410e-01 6.970795024805443996e-01 -1.919551325411017195e-01
8.162267839687195048e-01 7.373821997932610284e-01 1.470299166761716014e-01
8.172043010752688685e-01 5.501490561563059378e-01 4.773392815389369548e-01
8.181818181818182323e-01 2.736176745208586114e-01 6.670319230900155771e-01
8.191593352883675960e-01 -1.676866380416819693e-02 7.226967749861541446e-01
8.201368523949169598e-01 -3.397635311334252783e-01 6.637956822752393293e-01
8.211143695014663235e-01 -6.123370443702363941e-01 4.132182573184740026e-01
8.220918866080156873e-01 -7.052103357893844127e-01 1.309726576485431560e-01
8.230694037145650510e-01 -6.852622642464875069e-01 -2.238215014535382130e-01
8.240469208211144148e-01 -4.583831471610948505e-01 -5.040103640973206955e-01
8.250244379276637785e-01 -2.189572624622216912e-01 -6.217240487441754171e-01
8.260019550342131422e-01 1.259144259029343627e-01 -6.010356154495797298e-01
8.269794721407625060e-01 4.018481917766694722e-01 -5.193848740137964048e-01
8.279569892473118697e-01 5.180669327615445852e-01 -2.551731282075230811e-01
8.289345063538612335e-01 5.389059558638809033e-01 2.432907522624980223e-02
8.299120234604105972e-01 4.499648194439319071e-01 2.806413603673845736e-01
8.308895405669599610e-01 2.954843497930463303e-01 4.168652480730319909e-01
8.318670576735093247e-01 1.846341844382897585e-02 4.657193975003365294e-01
8.328445747800586885e-01 -1.858934280639872039e-01 4.036493507820410054e-01
8.338220918866080522e-01 -3.005608167539784992e-01 2.089092165748235586e-01
8.347996089931574160e-01 -3.123116148508817691e-01 1.875046323129957171e-02
8.357771260997067797e-01 -2.646644663562336963e-01 -1.244586446211425057e-01
8.367546432062561435e-01 -1.486874858828567403e-01 -2.524013832661434198e-01
8.377321603128055072e-01 5.470700005834527868e-02 -2.189098768058633238e-01
8.387096774193548709e-01 1.448027580067390296e-01 -1.258209788747304547e-01
8.396871945259042347e-01 2.568831617183318650e-01 -2.673096681813205006e-02
8.406647116324535984e-01 1.897197291728197621e-01 1.449210786510131410e-01
8.416422287390029622e-01 7.338083554038773992e-02 2.127857966751671437e-01
8.426197458455523259e-01 -9.896158113617259389e-02 2.733960075580715854e-01
8.435972629521016897e-01 -2.519180777801967586e-01 1.709677387844954488e-01
8.445747800586510534e-01 -3.187174292808857001e-01 8.404057779988219345e-03
8.455522971652004172e-01 -3.267117588145292406e-01 -1.782413642367760009e-01
8.465298142717497809e-01 -1.945128512936988019e-01 -3.130166925591450489e-01
8.475073313782991447e-01 -1.503959690393179283e-02 -4.229328902962049552e-01
8.484848484848485084e-01 1.780213628254391500e-01 -4.501222424763342556e-01
8.494623655913978721e-01 3.770340880265055095e-01 -3.168881072626182349e-01
8.504398826979472359e-01 5.178704511697399537e-01 -5.471435932283813530e-02
8.514173998044965996e-01 5.515243402913638793e-01 1.566444115926612368e-01
8.523949169110459634e-01 4.051105146290400194e-01 4.075205604344964150e-01
8.533724340175953271e-01 1.938498775970823040e-01 6.028353262920216338e-01
8.543499511241446909e-01 -9.172886182053509307e-02 6.408794238362711670e-01
8.553274682306940546e-01 -3.577962371088223570e-01 5.330624420852152490e-01
8.563049853372434184e-01 -5.573431830191145631e-01 2.831227585734871766e-01
8.572825024437927821e-01 -6.646787690935667126e-01 3.516551285005691495e-03
8.582600195503421459e-01 -6.345126478691476279e-01 -2.909611403337438729e-01
8.592375366568915096e-01 -4.030696003410189632e-01 -5.727492005395791175e-01
8.602150537634408733e-01 -1.535397055552426282e-01 -6.870654637200445114e-01
8.611925708699902371e-01 1.934995597438962933e-01 -6.527924136421506818e-01
8.621700879765396008e-01 4.625778701159364292e-01 -4.927412010393299457e-01
8.631476050830889646e-01 6.460774718596868915e-01 -2.427038167224913612e-01
8.641251221896383283e-01 6.379790139846232000e-01 9.526588464272139900e-02
8.651026392961876921e-01 5.347050232649047663e-01 3.853431529496758601e-01
8.660801564027370558e-01 2.983271403802162935e-01 5.616677776532976729e-01
8.670576735092864196e-01 3.842615893444614045e-03 5.680175813912823335e-01
8.680351906158357833e-01 -2.305438161605881942e-01 5.223714951207248935e-01
8.690127077223851471e-01 -3.892574176171993972e-01 3.171339504609930748e-01
8.699902248289345108e-01 -5.039748484195909484e-01 9.386814958839284628e-02
8.709677419354838745e-01 -4.326999151878075378e-01 -2.133200142815278866e-01
8.719452590420332383e-01 -2.779462352498179301e-01 -3.347180252525885913e-01
8.729227761485826020e-01 -8.892605380252741054e-02 -3.711379969461894857e-01
8.739002932551319658e-01 8.686294187713511361e-02 -3.467949446876486541e-01
8.748778103616813295e-01 2.608765298052544424e-01 -2.276347253423667283e-01
8.758553274682306933e-01 2.825192354912097192e-01 -6.043676326655313125e-02
8.768328445747800570e-01 2.476216167148077296e-01 6.843820986787256533e-02
8.778103616813294208e-01 1.275207411793653489e-01 2.020610840337742076e-01
8.787878787878787845e-01 -9.528542039774143269e-04 2.206403347310097740e-01
8.797653958944281483e-01 -1.324101281847115674e-01 1.547248750695737474e-01
8.807429130009775120e-01 -2.335884857893782418e-01 3.451973883315687108e-02
8.817204301075268758e-01 -1.983942104423614683e-01 -1.399871140968404759e-01
8.826979472140762395e-01 -4.059602024513538077e-02 -2.053128038846171455e-01
8.836754643206256032e-01 3.259241020095079988e-02 -2.599944538940844874e-01
8.846529814271749670e-01 1.893514449656157062e-01 -2.528684402360634742e-01
8.856304985337243307e-01 3.381631134840321073e-01 -8.745899534828124877e-02
8.866080156402736945e-01 3.794846831089326300e-01 1.271712133483192675e-01
8.875855327468230582e-01 2.942107561081133138e-01 2.864824382328577945e-01
8.885630498533724220e-01 1.088890802005741398e-01 3.948938845974684919e-01
8.895405669599217857e-01 -3.890150049524813275e-02 4.448538548756066358e-01
8.905180840664711495e-01 -3.162239667715112112e-01 3.870555275331390988e-01
8.914956011730205132e-01 -5.074838246972013245e-01 1.922694677729334667e-01
8.924731182795698770e-01 -5.372228844934195946e-01 -5.783509718319229664e-03
8.934506353861192407e-01 -4.995581001648958797e-01 -3.112462792984266868e-01
8.944281524926686044e-01 -3.153978291995264693e-01 -5.096597021109343650e-01
8.954056695992179682e-01 -6.305883405443957201e-02 -5.928447134566455778e-01
8.963831867057673319e-01 2.199498547491813005e-01 -5.600940408978304363e-01
8.973607038123166957e-01 4.869518870373383823e-01 -3.821273426026702835e-01
8.983382209188660594e-01 6.316792370685484492e-01 -1.370141546987800607e-01
8.993157380254154232e-01 6.491932516663050379e-01 1.631563349723585410e-01
9.002932551319647869e-01 5.041064531953218797e-01 4.176195291924287289e-01
9.012707722385141507e-01 2.428672062103542362e-01 5.870631315658322302e-01
9.022482893450635144e-01 -2.186006918639510702e-02 6.463801553048040827e-01
9.032258064516128782e-01 -3.277219656725004482e-01 5.273427444025369226e-01
9.042033235581622419e-01 -5.163281995387140055e-01 3.131372109632887812e-01
9.051808406647116056e-01 -6.239100707752027741e-01 7.067975718689796516e-02
9.061583577712609694e-01 -5.501232092624409598e-01 -1.908539114660773028e-01
9.071358748778103331e-01 -3.338401946238243045e-01 -4.462735535812392129e-01
9.081133919843596969e-01 -1.240316570084111780e-01 -5.000017516232420078e-01
9.090909090909090606e-01 1.225053758177354069e-01 -5.125207293503564188e-01
9.100684261974584244e-01 3.060889049237572879e-01 -3.617151019264076006e-01
9.110459433040077881e-01 4.087661802606082917e-01 -1.476817101765587614e-01
9.120234604105571519e-01 4.338971816318581420e-01 5.767121971691539783e-02
9.130009775171065156e-01 3.579050831242860387e-01 2.152465331738061538e-01
9.139784946236558794e-01 1.326153866348366850e-01 3.724438200824867762e-01
9.149560117302052431e-01 -7.449573968041547922e-02 2.928232377657095653e-01
9.159335288367546068e-01 -1.933982936758732452e-01 2.408720934318651363e-01
9.169110459433039706e-01 -2.331558474736723785e-01 1.171520634392613919e-01
9.178885630498533343e-01 -2.455579098033572050e-01 -4.345713298003422986e-02
9.188660801564026981e-01 -1.059784560578251045e-01 -1.544561717161707648e-01
9.198435972629520618e-01 -9.292061058893460318e-04 -1.436640410797161427e-01
9.208211143695014256e-01 1.214167969389729623e-01 -1.718092028153800077e-01
9.217986314760507893e-01 1.963884551545571899e-01 -5.986531617330068111e-02
9.227761485826001531e-01 1.876011336960295706e-01 4.778216593764730152e-02
9.237536656891495168e-01 7.891720027066098653e-02 2.461643046669780288e-01
9.247311827956988806e-01 -1.706402007352024464e-02 2.700131849585395982e-01
9.257086999022482443e-01 -2.184768051794221122e-01 2.045408130090696774e-01
9.266862170087976081e-01 -3.009302953007534920e-01 1.488815554276613495e-01
9.276637341153469718e-01 -3.991737558740915404e-01 -3.109184596915860743e-02
9.286412512218963355e-01 -3.291985517351776469e-01 -2.167815343517656701e-01
9.296187683284456993e-01 -1.975225212819663456e-01 -3.965004521864600173e-01
9.305962854349950630e-01 4.581550388018666882e-03 -4.646607249105186299e-01
9.315738025415444268e-01 2.395767384537040579e-01 -4.213108624558927207e-01
9.325513196480937905e-01 3.917693224120882833e-01 -3.081986093452128705e-01
9.335288367546431543e-01 5.373233635387356655e-01 -1.093932624810823317e-01
9.345063538611925180e-01 5.291016268643832232e-01 2.094271109369818806e-01
9.354838709677418818e-01 3.727776782856945248e-01 3.868163084947527919e-01
9.364613880742912455e-01 1.677484252622630234e-01 5.795325463920124598e-01
9.374389051808406093e-01 -1.224165171628024407e-01 5.918746250925995822e-01
9.384164222873900840e-01 -4.033383997670663690e-01 4.514495125918106533e-01
9.393939393939394478e-01 -5.516804322906342373e-01 2.699913752011415258e-01
9.403714565004888115e-01 -5.906864183220211784e-01 1.227328065099849742e-03
9.413489736070381753e-01 -5.664943520440689495e-01 -2.903097997948657083e-01
9.423264907135875390e-01 -3.423926860564497354e-01 -4.711125188880403991e-01
9.433040078201369028e-01 -8.516407054447543146e-02 -5.789096108470099811e-01
9.442815249266862665e-01 1.723304647083447327e-01 -5.176281947942934503e-01
9.452590420332356302e-01 4.174990583970752955e-01 -3.927518441719382025e-01
9.462365591397849940e-01 5.372891312882388526e-01 -1.345630569813827115e-01
9.472140762463343577e-01 5.239931446495360579e-01 7.497039123639330505e-02
9.481915933528837215e-01 4.050437757838663555e-01 3.141784832801433058e-01
9.491691104594330852e-01 2.124240085111049892e-01 4.359510664144163883e-01
9.501466275659824490e-01 -2.511391740638331191e-02 4.601019994577988381e-01
9.511241446725318127e-01 -1.972421809585886421e-01 3.683546180155327643e-01
9.521016617790811765e-01 -3.510108754687933930e-01 2.103952327473667949e-01
9.530791788856305402e-01 -3.686652203918924231e-01 5.490988048172099067e-02
9.540566959921799040e-01 -3.050431982099580108e-01 -1.395629932568642761e-01
9.550342130987292677e-01 -1.715090811649245262e-01 -2.640828101892109259e-01
9.560117302052786314e-01 -1.700312252472899882e-02 -2.701133043328405314e-01
9.569892473118279952e-01 9.596047074294657142e-02 -2.123582065193716506e-01
9.579667644183773589e-01 2.275182678777304679e-01 -6.381017124670715357e-02
9.589442815249267227e-01 2.285555186078477297e-01 5.034737336680347730e-03
9.599217986314760864e-01 1.311696520607196492e-01 1.196855932716398840e-01
9.608993157380254502e-01 2.260275130855758999e-02 1.646919450467712320e-01
9.618768328445748139e-01 -1.108364187203012968e-01 2.063168809974697815e-01
9.628543499511241777e-01 -2.227876725867564967e-01 8.056031199750122995e-02
9.638318670576735414e-01 -2.149969185011935957e-01 -4.173358957259129531e-02
9.648093841642229052e-01 -1.383274749260095526e-01 -2.164417959361369104e-01
9.657869012707722689e-01 -4.403129912619555691e-02 -2.725960719715886937e-01
9.667644183773216326e-01 1.335278252218562445e-01 -2.738750771586088706e-01
9.677419354838709964e-01 2.620578425091861785e-01 -2.045189011911716648e-01
9.687194525904203601e-01 3.571642606089077687e-01 -5.290077379245803485e-02
9.696969696969697239e-01 3.585454950970765609e-01 1.405893001168011525e-01
9.706744868035190876e-01 2.893473096074050677e-01 2.949860141112125578e-01
9.716520039100684514e-01 1.010537686350244935e-01 4.269090465088453135e-01
9.726295210166178151e-01 -1.478301644536363368e-01 4.740888061133019526e-01
9.736070381231671789e-01 -3.454181987759330497e-01 3.760297909827761687e-01
9.745845552297165426e-01 -4.354311329871998204e-01 1.800185818398719328e-01
9.755620723362659064e-01 -5.613739445015297758e-01 -5.675913821057240738e-02
9.765395894428152701e-01 -4.702177710456724724e-01 -2.943595672159006749e-01
9.775171065493646338e-01 -2.792170029846997026e-01 -4.630142803167719978e-01
9.784946236559139976e-01 -2.499707022503058762e-02 -5.388496800273228082e-01
9.794721407624633613e-01 2.303925596947362930e-01 -5.072705003542763436e-01
9.804496578690127251e-01 4.243410405148234088e-01 -3.255969401544751562e-01
9.814271749755620888e-01 5.365432478294037688e-01 -1.191865772866232964e-01
9.824046920821114526e-01 5.620635623956474758e-01 1.482248668189876106e-01
9.833822091886608163e-01 4.260510693375001989e-01 3.905720425686320940e-01
9.843597262952101801e-01 1.964896033277371279e-01 5.435987711067102879e-01
9.853372434017595438e-01 -4.367150404971281707e-02 5.055153269868463140e-01
9.863147605083089076e-01 -2.392137400322832397e-01 3.960610527768769762e-01
9.872922776148582713e-01 -3.946644781938971613e-01 2.961891714223481853e-01
9.882697947214076351e-01 -4.941413526319191618e-01 4.224022633702837620e-02
9.892473118279569988e-01 -4.016365738456433299e-01 -1.815259962347395561e-01
9.902248289345063625e-01 -2.940228038096112106e-01 -3.172869561295766916e-01
9.912023460410557263e-01 -8.384000692068033223e-02 -3.771714023476954725e-01
9.921798631476050900e-01 1.209713246316007768e-01 -3.467764042408565395e-01
9.931573802541544538e-01 2.525205499465065784e-01 -2.172499306218843851e-01
9.941348973607038175e-01 3.081426953895639032e-01 -1.152685096614289861e-01
9.951124144672531813e-01 2.786938014845580236e-01 6.276526863394366051e-02
9.960899315738025450e-01 2.186717974007977017e-01 2.068236424802173401e-01
9.970674486803519088e-01 3.547786535296675731e-02 2.552011752153990343e-01
9.980449657869012725e-01 -6.167481465431300103e-02 2.147599369659249358e-01
9.990224828934506363e-01 -1.537214805399220729e-01 1.056585901995002880e-01
1.000000000000000000e+00 -1.604778339786516184e-01 -2.040046894919354120e-03
